"y","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51","X52","X53","X54","X55","X56","X57","X58","X59","X60","X61","X62","X63","X64","X65","X66","X67","X68","X69","X70","X71","X72","X73","X74","X75","X76","X77","X78","X79","X80","X81","X82","X83","X84","X85","X86","X87","X88","X89","X90"
1991,19.92384,-28.21437,107.81449,14.4403,94.49096,-20.63546,1.18404,10.33942,-18.30533,-1.48789,-2.25805,16.41531,31.46088,1221.26508,3539.06865,1773.15844,617.82812,311.23289,1417.37461,469.68085,495.76536,170.97886,227.19823,661.86431,-31.16181,-412.13056,1145.75321,79.35203,-83.4507,-201.82845,91.32969,25.42544,33.25107,15.69793,32.65819,293.04419,-27.81965,424.07374,-23.65748,547.02819,-66.94396,-303.42302,-108.89308,-47.64492,-77.0278,135.86598,-295.9671,218.03238,131.93632,52.87534,18.27935,-17.98479,-95.32638,56.94234,24.65589,137.16291,934.48893,493.86565,33.84413,54.70138,53.83051,56.83253,28.28712,-461.86545,64.08646,238.62933,29.63271,-51.31199,497.05543,25.11693,-116.28375,160.87758,-303.41446,5.43706,-50.93936,4.31872,106.20151,-145.13283,-296.4606,260.25231,34.79622,17.21172,141.43475,374.21427,-22.21221,-124.97388,760.28495,5.62282,-329.55931,77.11553
1976,48.43967,9.21449,38.97676,-7.27795,-0.42002,-10.27886,-5.0275,0.6462,0.68085,-6.88477,-4.26126,-9.61669,31.97731,822.31919,743.80386,554.64425,537.17674,418.39495,242.87481,277.41091,111.03319,172.24984,125.8536,99.93658,16.79505,-304.34498,69.0466,98.17604,21.0451,50.73989,8.67926,27.16536,-17.2996,-17.94917,-13.36439,-22.43314,-181.82666,167.03418,-46.73219,-130.15407,-17.73324,20.81013,-25.43808,10.90801,7.14176,-22.97267,214.57195,211.81029,-103.1095,20.33221,48.00565,-18.85002,50.89528,-4.90361,-10.79537,-230.82775,-103.98149,-188.43408,-20.64065,-101.60263,-16.76198,10.29683,-13.72775,-14.62286,7.22995,-34.74543,13.15736,38.6666,38.26363,5.76196,122.05703,-12.58755,-11.09484,-5.58006,-33.2334,7.05458,-100.38799,-4.31449,-72.54028,-15.63966,11.16385,42.50747,99.70392,17.84956,12.34864,-34.76852,-41.43547,-6.44018,10.7932,3.35635
1996,49.65171,44.32783,22.32204,14.2021,-62.45831,-9.65769,1.74067,2.05879,1.06643,1.72862,2.47693,-2.00744,24.37722,931.95582,1649.65627,1717.08609,1236.54571,979.62655,574.0329,432.35078,303.93414,280.41405,377.81328,219.99887,10.29387,19.66116,-688.54664,204.49323,82.00284,100.70095,-86.781,60.49324,10.62792,-17.83309,26.69827,85.83538,-227.71444,287.74168,-451.28075,-208.77236,146.11036,51.83898,-106.53434,4.4248,-18.65845,-24.17213,193.22334,155.39742,-78.73346,247.66517,55.07053,-1.8858,32.98578,-0.7969,11.37453,-80.89565,-89.18155,15.32694,-85.26118,-94.87993,38.31416,-8.31024,-8.14852,-210.11698,59.54413,6.27114,-115.37962,81.09967,91.80995,-28.24432,168.70309,-105.14341,-190.3403,84.28671,-65.17122,5.86061,-27.44891,32.3745,57.48856,-17.00298,2.55775,-0.1439,29.31236,204.61163,-0.93807,-1.24103,-197.48787,1.7572,-23.50672,-12.87851
2007,49.11002,31.65373,-14.10495,-7.69743,-4.50227,-11.71336,-10.60926,-3.49639,6.96026,1.12064,-0.42347,6.35837,33.84657,2144.77683,2175.20223,1408.88515,750.77514,904.42087,622.37422,679.57014,286.11043,493.29547,220.59446,240.62557,135.49667,1000.42551,-484.29522,77.2892,-29.67724,168.31417,-121.81531,-0.17582,-14.81574,-4.45057,-17.78278,180.92723,-393.39575,-7.51596,-213.68504,-54.17143,-119.84561,16.05313,93.64836,13.46132,-7.51072,-21.78856,-95.90313,-144.92564,-26.84407,74.74541,-4.69289,-6.12705,57.02502,5.85179,-2.83956,-260.73741,48.85901,-273.86954,52.51542,-174.89729,-9.58876,-27.88631,-49.86369,-235.99963,566.11,20.39641,-17.28992,69.64701,45.90747,-12.59562,547.16805,-151.65112,-94.48862,-36.60194,-19.80311,66.28943,-117.30042,430.94534,3.12088,42.76913,-15.68698,509.96844,27.4568,54.09157,48.35229,32.49072,-79.48727,1.91847,-40.10134,-12.15281
2001,48.426,45.90129,29.86159,12.2683,-14.60292,0.49335,-3.0158,-0.32577,-0.73099,-0.1452,1.33888,-4.31356,51.41874,1544.62063,2039.22635,1120.37754,1671.77991,876.33171,782.816,490.4144,408.71477,371.8675,344.19705,403.8011,-11.5311,433.94118,-140.66011,175.54343,191.96354,30.79828,29.12615,91.34032,17.58388,-54.87848,-8.11002,95.10178,-141.1346,-102.79261,-114.6407,-38.23326,45.9984,38.89125,-67.83249,25.88582,61.77503,-10.89989,-141.57299,83.26603,-98.36091,180.71045,-18.68049,105.38692,71.82486,-15.17033,-14.24221,-86.69147,-192.06341,97.05954,-25.81936,-20.22301,-48.11871,24.85637,-0.1507,-310.49204,-80.53617,-44.36947,-15.48563,97.38733,44.67509,-38.86865,79.12974,117.10683,3.55234,42.22693,-33.54857,-24.63479,0.44297,-33.65948,-82.42625,201.93236,12.38558,-64.89787,118.66307,130.26273,-5.0254,153.52385,52.94314,7.01307,0.88979,-5.99321
2005,43.22585,28.79126,41.39743,7.12753,-22.32099,-6.05793,9.57784,4.54256,3.49035,4.60921,-3.98327,2.88806,41.10028,1695.66296,1708.27046,987.75522,893.98332,828.52643,387.95917,363.03003,541.22403,288.54421,262.97611,376.99582,1.96651,323.76181,-29.86336,-106.10834,-67.81899,11.21118,14.01836,-1.00979,83.35082,-17.59379,42.61025,66.73883,131.27227,175.97648,-132.3186,22.66545,-59.71474,71.3732,0.66759,-29.18523,-14.61083,2.79578,-83.19187,-159.19381,-67.20177,20.63707,31.53986,36.16948,25.62162,-3.75718,47.07082,-45.78385,84.5454,-78.73936,109.03593,-2.18572,36.84724,-0.06326,-40.91656,-149.08625,7.81313,62.05331,96.42174,-70.84607,86.93391,14.13346,-94.50424,4.99491,-62.36775,-89.38157,-40.32564,0.10113,-170.02398,2.3661,-91.61524,-101.6487,1.32562,-145.11427,66.94943,69.26516,15.32138,21.25436,81.8063,5.9772,209.90995,-26.68768
2004,46.6284,9.92638,-23.48721,9.2916,3.28558,-33.5258,16.91904,-0.67575,2.69563,10.48786,4.86699,2.69732,25.87971,3405.38913,2530.55148,1133.47817,822.72162,598.36993,486.33857,367.94329,303.22061,168.55011,184.37602,180.76996,151.82079,409.06761,-44.33928,-187.1167,73.81786,-56.99448,42.17891,37.88224,54.6777,-8.46953,-11.18441,-12.82367,-689.25373,149.76065,-138.95688,-149.23089,-53.42702,-13.63882,68.1818,-7.09269,29.65062,-20.13463,506.01898,256.77581,149.90002,-193.92862,2.80379,46.99847,2.15633,19.39739,-1.08343,-161.59023,-297.41544,100.15876,-5.49592,-72.3867,43.62659,41.90013,-31.1467,-222.44457,-106.71973,-56.77969,-70.97078,66.21275,19.19002,27.23483,-161.39974,-219.49284,68.23006,18.58544,-30.73294,-7.93517,51.77458,-233.32745,39.23493,-16.23238,11.50279,-94.86847,37.47637,24.97897,8.68563,5.453,-112.21558,2.35297,53.50511,0.65237
2006,53.27857,31.23807,42.10917,-2.47177,-26.98301,-15.56736,-6.56017,-6.55195,4.50091,-1.63498,-0.00734,-7.1538,13.60058,1246.5039,490.2349,277.17401,642.68948,291.45182,178.00389,269.94826,144.94743,216.95092,124.06129,120.49812,-1.19853,-319.23007,84.33648,-111.8454,14.82269,26.9625,-8.60991,15.55,-20.442,6.25287,17.58951,5.29576,-179.82846,-218.10226,-52.31528,-55.91351,-21.57544,37.51711,-4.44896,9.71319,25.33665,-3.88753,554.8716,117.46825,33.93379,98.0882,34.37457,0.08672,5.13315,2.27538,-6.44694,-54.10106,93.57752,-58.68735,-42.0192,-54.22375,10.41115,10.26923,-7.58631,-90.18577,10.06448,40.47657,41.71905,37.41987,20.42327,-10.02103,53.61403,66.30161,9.17539,-82.28501,11.41616,3.47132,-153.53185,11.35667,-16.42467,-2.169,-6.74068,-4.07704,36.53258,33.58654,-1.99438,-89.81831,53.09068,1.31822,-46.99329,4.00633
2003,35.65366,9.72357,77.67011,9.87568,21.48517,2.03219,-20.7623,-4.12103,-6.14738,-9.10214,-0.91977,0.9655,88.97427,3181.89958,1799.28957,3516.8054,817.56825,1011.44348,557.98545,646.76807,417.13625,451.56681,507.70643,281.03854,94.36418,19.68135,83.82587,34.87754,-121.00353,-41.39784,67.37749,41.32191,1.68664,66.25182,31.12613,260.23902,-774.9245,-360.65708,-487.57542,195.40687,-169.75664,-5.65326,-109.76376,98.56203,17.26864,110.67423,73.12088,202.49213,-408.60057,44.56605,44.21461,-37.46413,147.72731,93.90178,-81.18634,220.12886,-102.48643,-331.7594,8.59019,26.28033,55.56237,-105.96952,81.99216,-95.99993,-150.4968,104.98833,-141.18659,62.5447,28.75503,-94.38734,-3.82879,163.5413,-37.79422,-103.24606,41.57372,-87.1432,-39.69384,108.79004,-709.27004,-0.17496,42.27981,-227.98526,174.55129,28.30201,14.72559,233.52756,-49.28077,19.56302,-76.92968,24.10897
1970,29.17946,-141.51573,-26.28484,-36.24427,-1.99046,-17.73448,-26.29023,2.43817,-8.03439,-0.67123,-0.60226,-2.88829,31.09659,3377.98333,2571.08723,1219.17019,2139.28374,479.97353,753.10272,440.09186,1051.7787,308.8171,172.44768,524.17382,-59.76592,-12.60441,598.56469,19.89876,-359.45604,-78.63276,79.52206,-29.23422,234.17341,-14.08134,40.03185,192.96082,-54.38714,-129.3847,-63.22565,362.68383,-91.91026,-12.17423,-80.63906,-59.19861,42.12571,72.6182,-1021.74718,355.93354,25.36955,82.70772,-118.83904,92.17307,-17.5552,78.71986,-58.50324,395.8243,108.66097,193.45678,635.51176,-16.42233,-27.59677,36.33487,31.45898,-301.48683,-48.24856,63.48907,208.17608,-21.28834,64.79081,-14.63465,-103.09911,68.14886,-70.03582,-47.3011,-15.41271,-8.84232,-336.53583,-24.01397,-128.26722,241.48707,23.14708,-153.55648,40.14095,130.60537,-12.55125,21.25372,29.97133,2.04975,69.41338,-0.07511
1999,46.66169,45.45568,5.47525,-17.1841,-44.1416,-16.15936,2.93686,4.51308,3.33463,-0.39828,-1.74786,-3.60329,19.20296,947.25735,1240.88353,563.19596,605.04564,308.22862,176.74589,286.68504,195.55442,173.75972,112.20065,146.7211,8.87709,-261.85553,187.70887,-145.81244,48.10528,2.70773,-17.66456,47.7668,16.6251,-18.63957,-5.76458,73.65207,-209.76467,-337.56513,-174.08961,30.80413,28.52804,19.3987,-15.73845,21.97511,16.63818,20.40387,257.77486,15.28608,11.32943,14.14969,-3.38551,6.68983,43.6031,-8.56029,-21.85726,26.87228,157.36788,-113.49132,-56.42981,-17.72216,15.343,2.08466,0.27349,-47.93563,-18.00362,22.65101,29.91351,12.0464,-10.4698,10.58647,-61.13407,35.49027,7.31456,-69.68676,2.53177,-15.3592,-169.4369,4.93503,-97.06813,44.91797,1.42989,-79.86354,78.15697,-35.63715,-2.6092,-21.60846,-152.3083,0.86617,14.2523,-8.13388
1973,33.64406,-56.09988,-9.33642,-14.03703,-3.64751,-5.51699,-3.21517,-2.23635,0.92997,-3.00623,-5.20666,1.00832,75.53563,3082.54979,2585.57216,1716.55158,913.45582,1020.41717,440.92623,466.90372,307.94059,278.07284,281.38655,141.27537,111.68978,1536.99936,467.76235,90.47575,0.95957,13.00371,-39.94276,4.65723,-65.9758,-16.59868,-15.88414,60.89788,574.09773,628.7659,-331.62851,4.68789,-51.85526,5.64898,-40.21129,37.2595,-6.08854,72.64638,476.78308,81.30224,-92.31689,43.24356,23.22882,38.1225,26.6147,18.34676,-81.49338,-68.11095,34.55583,-61.29444,-54.88884,-8.77827,29.34166,-14.2643,-17.07042,-163.16303,48.36117,-83.56491,51.628,-105.03247,-17.05988,12.07404,-105.03586,-226.21636,-11.79007,-26.1654,-7.85949,-12.95478,-40.55369,65.5229,-48.08208,25.9631,31.3986,-91.28858,66.96223,16.08974,-2.33091,180.08984,-100.66328,27.04495,23.40557,-6.45945
2009,46.86538,-38.58249,-11.59399,11.05539,-14.81244,-6.01888,9.29146,-5.53388,12.43663,5.81415,-2.7963,4.84932,22.47063,4869.80915,2959.74149,2671.15606,1054.51114,1333.90262,741.80954,1229.41101,381.25168,444.05469,633.71898,312.84137,185.44776,-41.69115,-157.96363,233.32602,63.25533,-127.32413,-11.62343,51.37097,-47.63147,87.34805,-48.65183,91.45259,113.40518,505.27382,-199.48982,-9.9368,469.48136,22.71271,-94.96529,80.61454,19.51909,-0.25178,5.15617,215.38956,-317.10981,-265.59028,26.11085,130.09733,-115.45764,-41.51979,-3.93004,12.42471,129.26763,-192.43723,-158.79779,-194.28749,217.00848,78.25307,-10.81377,-1050.16283,127.32495,-260.81391,8.59971,-117.79182,74.1759,-40.46422,-409.54893,-164.39953,-115.2414,-42.04469,-27.09295,-28.17696,-114.24287,-1.54461,-588.90323,11.67802,3.1684,-237.84656,-80.80236,171.16363,-18.07243,-183.74879,-19.65734,-15.89385,-14.52986,-2.25892
2005,38.34082,17.69646,-9.35013,-5.09748,-7.90453,-11.96008,-11.38623,1.16137,-2.66358,-1.21871,-0.68259,2.7492,113.37097,3461.55758,5700.3724,1670.255,1179.96384,937.63265,513.63967,392.1121,449.51065,283.37333,312.09284,337.66329,138.39478,1518.33425,789.41814,295.26817,-56.44218,34.29966,40.08798,26.1606,51.082,-23.02875,18.88757,577.84173,414.22091,666.19881,-186.58181,-43.61347,72.09637,4.0551,-2.08733,-26.22126,-20.59686,92.0228,607.38075,182.27624,-94.06054,-41.36254,56.3799,45.55741,34.24569,-71.42896,29.63869,-115.31972,33.45394,-42.94717,13.23648,-44.55355,-18.61315,9.72455,9.50824,39.56734,10.57185,-69.76233,-12.79475,10.11368,-16.0013,-38.60768,40.53959,-234.62676,-75.58705,48.41048,-22.03115,2.60039,-112.87826,-109.37025,-84.93494,149.68589,21.93897,-10.92857,226.73998,117.4367,-23.38109,43.61877,8.57338,37.15192,166.6869,18.92629
1997,30.94331,-37.06137,-53.62794,-12.22189,14.34342,-19.18875,-11.7128,1.81053,0.57936,1.60366,2.69242,-1.39083,50.53831,2017.46506,1295.99967,1033.84327,899.12096,744.58839,627.89833,433.42751,286.27093,228.60311,171.41193,443.15594,222.78378,523.67369,95.51374,-376.15302,-39.97147,168.40625,144.91692,30.88535,26.69328,40.03477,65.39336,142.71172,406.05626,14.08323,27.03889,-202.0951,23.10391,-7.79751,-60.27379,12.13752,18.17721,108.79002,-661.75789,228.54965,228.17225,-119.71102,64.08044,59.13082,26.21515,86.9433,-108.87476,293.66051,90.39711,114.79033,-67.21557,-22.61074,-0.74154,120.91804,51.09768,166.58254,163.07164,31.43845,-69.64834,-31.60511,104.87889,68.8794,31.42289,170.348,109.99181,-50.14754,12.66966,36.87882,170.8975,-6.30592,132.83948,-166.24048,34.67181,16.06702,9.58949,236.47246,17.40224,12.47525,287.78246,15.40435,242.77641,65.39514
2007,46.97373,89.17189,-25.42521,40.67433,-19.75956,-1.24322,-9.06581,11.85257,5.37459,7.46334,-0.89293,2.12318,26.71172,2683.99554,3430.22316,4610.28038,930.79413,1879.24662,558.23356,826.96471,122.57173,410.85016,1462.04897,155.66352,38.32822,349.02536,-3167.59302,258.18857,391.42466,72.30925,-276.75771,102.24118,-35.89876,155.08776,-157.93395,180.68879,-209.02869,-214.96741,-28.86391,-362.44068,330.02878,5.72196,-90.30962,20.76928,-50.12915,-213.42019,1028.20538,-332.81594,-791.5746,311.28456,37.48672,196.9788,56.90532,-19.01535,-41.5965,35.44855,570.94619,961.03041,-60.90278,144.81488,201.56772,29.03392,-105.54224,-337.94164,-948.50198,121.5861,-168.17464,346.76128,-106.09635,58.2577,317.49593,-185.69939,-152.06828,286.55162,-90.98943,-85.43863,-119.38667,-1.29437,-1322.28555,39.68149,-13.61438,-152.64722,653.92367,251.52467,22.05181,558.86002,-215.08759,50.11392,-54.42516,-16.55282
2007,39.50039,-23.26055,20.61509,-5.19269,-4.39396,-17.38686,2.18827,0.40013,-0.30609,-1.48614,0.9416,4.56845,54.21607,3474.00256,1069.81041,817.32717,513.39097,509.61394,406.94073,259.14356,289.85443,211.38834,146.91676,155.7615,338.10211,302.69657,-108.96225,-16.93483,-1.80659,69.17871,46.66531,-33.94576,1.40834,-11.02628,0.93249,76.17779,-364.92743,74.56332,8.08781,-19.1905,-58.18372,-45.44019,-35.36017,-2.82588,5.47344,-27.93078,-77.25959,-132.29538,24.61349,38.17863,105.06362,-32.34831,7.00039,-11.16633,-36.28998,-147.78445,-91.69106,-64.1597,-74.73178,-129.26265,28.28734,2.3075,-9.80323,-399.26017,104.5924,-70.32659,-48.61505,46.71758,0.74573,-55.36233,-231.56899,-29.69434,64.84601,15.63146,-29.19823,-28.82191,285.19514,93.05412,-100.35639,-8.694,46.40612,37.27774,71.01162,-16.76055,18.85593,-32.7713,-84.02469,-3.91396,78.5573,2.00812
1992,44.42111,-37.76407,-6.34212,-15.82178,35.43442,-15.49108,-18.64373,-12.7618,8.19826,-5.9676,2.30226,16.15159,18.07729,2455.21736,827.31832,1033.61341,651.65323,370.6488,531.96528,487.0694,243.05902,326.86578,197.57027,330.09701,80.58694,-198.65139,-127.4195,-41.45949,69.52081,10.43418,-38.44533,35.34751,-25.89386,-8.4654,40.90801,37.09676,132.7559,22.80822,-163.51666,68.65412,25.61631,68.95034,-52.24553,-6.71546,-25.95247,20.2511,-199.68275,-9.85733,-39.52028,69.45161,17.71071,11.19336,15.50056,-25.33619,-6.93487,13.49748,99.54598,-168.10261,89.61472,-139.90432,-43.22066,-5.4596,1.99872,-25.64235,122.91047,-20.18006,-75.25825,-14.33031,86.74852,-1.10878,-152.58938,32.93095,68.84053,-47.93131,-22.81509,-20.1118,-35.79903,132.59519,-173.12952,66.9011,9.55948,-103.43568,68.2249,-57.55061,0.93226,-5.17007,-67.90257,7.40103,-52.55616,-13.26327
1992,42.99089,53.3118,-7.80542,29.11733,15.88443,-10.1536,10.78795,-0.39524,-1.17266,5.82066,6.03535,13.16664,17.58588,3110.31525,2183.2812,1404.16917,1004.85066,977.82949,900.9366,616.18201,247.70773,449.74984,362.67003,308.39546,-16.29067,117.09756,-291.04969,-168.66451,263.01162,37.10614,-99.83281,13.60439,-82.12571,20.92292,-4.12411,28.22929,-296.15713,266.25546,-84.69251,-144.46028,-42.42698,83.94957,34.08322,-4.23578,-21.32953,-7.81965,897.57138,57.88075,97.76892,-198.9164,23.05378,-40.07461,77.806,-85.41619,-14.49576,306.86677,156.19587,-54.60513,11.76749,-28.84504,-54.89932,4.64209,-0.84283,-12.60638,15.72509,-36.65846,-201.06197,164.71362,94.73227,0.6703,-209.15524,-137.46564,-96.16098,19.81662,-89.36184,11.84828,164.66737,-36.46093,-73.89432,34.06043,-4.06306,-475.29168,-62.72146,3.2679,5.00678,-161.79817,86.75558,11.30122,-104.92655,0.85035
1964,42.59753,51.21813,25.91113,10.21634,-12.94718,-6.79203,-9.17082,13.33257,4.07141,10.88679,3.41128,7.43008,19.37332,4213.67083,1186.4764,867.25293,464.28494,634.04117,360.38283,488.22526,181.73613,355.88367,258.68732,200.38179,89.87426,419.53764,-112.47252,68.9254,112.59347,47.23376,-121.31763,36.48308,-43.3742,-20.22306,2.57262,66.78597,-366.64022,247.54399,-209.008,54.01633,-9.63077,-5.88901,33.27879,35.76654,-28.18765,24.89182,162.52227,116.29881,-77.00304,54.90843,-57.25375,20.03811,68.53965,-5.02216,42.24644,-51.00168,262.43163,285.3888,18.78206,160.11094,-22.12645,5.03906,7.72348,21.66027,-15.84804,67.92978,102.20779,-117.63532,7.52866,-5.16302,-120.26456,-134.55929,-45.45974,-36.02134,-11.45941,22.12438,-116.46172,146.98859,93.32109,29.57768,3.10467,22.43945,-145.6555,13.48209,8.87412,-194.2134,-15.58401,-7.61439,-140.506,3.8558
2006,51.80192,-12.68425,34.02451,-7.19439,-29.7234,-14.03205,-11.44498,-2.18382,6.90949,2.92392,-0.46291,-9.28655,13.08832,1012.17143,844.52485,738.05979,598.57714,306.13124,276.95918,291.67862,274.6286,208.75637,107.87055,165.52842,18.56663,27.2195,-82.68996,-96.79944,-5.38691,32.52498,12.58474,31.54974,26.30968,-3.04591,18.13579,38.93847,-192.66995,93.9868,-177.77099,144.6103,-24.19047,26.10313,-11.42966,33.13475,32.53602,21.85537,361.08838,109.72131,-63.30451,44.43216,-24.54248,42.21623,-5.04179,41.67687,19.03796,13.27156,177.30908,64.16504,-87.76649,-20.54921,11.6574,8.80702,-4.41168,14.69504,38.78242,63.89349,19.81563,8.62378,57.58869,5.78159,-58.9539,98.21699,-17.19638,-76.3214,-23.96229,8.78325,-251.29667,174.68757,-61.06387,1.68328,4.03902,-37.67275,-11.97035,32.29454,4.19639,-39.04317,11.74834,-2.48921,-65.69419,-3.98755
1995,42.42177,9.80822,-17.98429,8.07371,6.92713,-5.42508,3.93573,-7.7738,8.28883,2.72767,0.35884,-3.04199,43.62748,1554.623,2509.57211,1698.49035,751.32133,1400.13057,703.70678,530.1156,342.28004,314.47172,376.26361,397.09188,-30.18397,-508.32529,-388.23324,9.38019,-82.64165,42.16036,-23.83062,-10.11542,-3.24762,14.68631,-3.73988,190.28797,289.29934,402.11358,-145.84784,19.51402,136.62995,103.80184,-67.42122,3.92649,12.92874,5.75038,-357.41701,-196.69017,-264.45427,-1.43505,-9.60998,57.03817,34.9037,24.67866,9.08863,338.26346,316.83874,133.16287,13.8579,-57.62334,-0.69766,63.80419,-26.58995,-363.93754,-57.32312,54.16109,-20.80516,175.77563,-4.05978,18.86234,77.22322,-69.52243,-42.40292,34.41116,-64.67718,-16.97558,4.09335,21.62487,-5.99773,30.08453,10.2261,-25.44618,92.30127,214.2834,2.17029,110.59924,-210.45553,10.6225,120.16124,-49.78679
2005,48.56764,5.85428,51.9273,-1.11004,-80.01997,-6.04951,1.48526,3.30624,7.64161,2.35632,-0.90716,9.43824,14.87342,1102.42823,747.22959,582.63961,390.75285,252.8739,282.95336,267.89157,200.58222,146.52026,116.17299,180.24348,60.72185,286.67073,11.99118,-84.82909,-9.60999,23.99546,-16.68301,4.55407,-4.59898,2.79796,20.61955,65.37284,22.14786,-62.83606,-61.60251,-48.09635,-7.75095,-38.90667,-37.12149,21.24913,9.10169,17.50688,-14.21966,10.60023,-79.95179,29.01284,-0.7167,-2.68655,23.20895,18.81915,8.39814,-60.24555,-24.11664,34.97264,37.62176,-25.81025,0.43503,-15.902,-9.74897,-25.95226,-56.95637,22.06196,23.13928,-1.17053,45.78492,-20.73205,-111.54317,97.66716,-62.50752,15.75098,-8.9864,-8.33759,41.92633,10.93852,-86.60793,-1.88593,21.65967,-22.52098,62.92896,14.82326,-2.73827,-18.35823,63.28294,7.3546,70.83561,10.58687
1996,46.50711,-0.4529,-10.1301,-20.0321,-1.27247,-11.66137,-6.07846,0.36969,-10.64717,-6.16157,-1.74286,-4.18275,21.07288,1893.58487,1760.66334,1307.32488,774.34122,625.48241,304.36699,546.8753,497.41555,284.46861,260.36758,213.7611,64.85016,372.86334,-203.78687,-88.79928,-54.41993,91.1191,-64.59442,-20.9733,17.41174,-2.37959,-8.23284,118.74631,-92.52545,145.26761,-233.11204,67.62411,42.83013,41.68781,-91.2672,64.17155,22.34735,16.34112,-106.2425,154.38271,-164.49157,46.12751,-66.34017,19.81256,-9.39268,77.50081,21.60614,-101.89731,46.561,-89.44797,145.59138,-17.75321,46.51552,-19.94529,-4.17755,-156.1713,161.63557,8.31492,123.80731,26.99075,12.05155,-15.96049,137.2518,-99.55653,-115.90321,-3.82182,-43.2909,14.67089,-18.80632,125.85791,-202.37907,-9.33422,-3.38035,9.99571,32.0057,49.80967,10.58677,59.47716,-150.44508,-5.58626,125.56717,-3.91017
1999,47.47692,29.86471,27.97952,28.74672,27.46042,0.30539,10.7773,-8.05051,-3.42962,6.046,-3.39804,-9.87928,9.14997,972.72177,1333.91468,2104.87197,748.50017,1027.84941,912.65554,493.01272,375.31551,334.11751,360.71594,433.7559,-2.0908,-266.12436,-210.83457,-3.7562,-11.44841,-95.1275,147.31569,150.32153,21.85921,12.15807,55.07858,37.09648,323.57092,299.7896,-528.28847,251.6551,-95.01109,179.88044,-38.23097,-20.07643,20.64395,34.80838,-258.32084,118.66454,113.47171,-34.70021,-60.71232,115.75092,-23.40468,-39.12064,-1.54235,-45.90578,175.60284,121.76709,118.17448,-68.09477,-37.84988,6.80678,-4.64496,-109.18211,38.13571,97.83453,48.73659,24.08123,155.11372,4.28224,-39.85782,41.45141,63.56737,-42.83158,-93.47575,0.28359,-199.19489,23.20595,-84.745,73.84587,0.7916,-27.83184,41.27867,104.22878,11.45974,42.46781,61.27685,6.52773,37.08575,3.91818
1997,39.02873,-23.74348,-23.11955,8.43213,-16.29627,-21.26841,-5.8585,-13.48401,15.3528,4.48805,8.52287,0.47969,60.0016,2107.54399,857.80476,1225.76994,741.17413,743.72215,264.17244,339.90612,294.88285,272.11249,216.34668,124.44287,-38.43912,-6.72809,-167.18248,-104.02962,72.25717,26.70484,-23.53456,-57.69068,-1.86879,2.61596,3.43025,45.01799,-25.7172,82.50656,-2.90375,-16.68853,90.63184,54.78887,-47.38217,-18.30847,17.45174,62.21833,132.13247,-18.69692,-167.4581,29.77109,65.46281,9.70007,31.26599,36.20332,15.12937,78.74631,60.32769,19.74689,127.65125,-250.92775,-45.79191,-35.18357,27.09623,-57.97332,63.54883,-102.36399,-47.59633,77.2547,-16.27691,-24.09479,147.89769,100.17599,42.19499,-27.22829,-33.36703,-23.31535,-87.94397,53.14427,227.04209,25.35846,53.41131,-148.10002,-47.69919,3.6093,-0.70881,17.95916,9.71841,26.14021,57.95381,30.14978
2004,51.21773,46.91143,3.62469,-3.91489,-32.46813,-25.22868,7.07808,-2.36786,16.12254,15.99081,0.81521,1.21059,19.79093,860.64916,892.34368,779.94518,1170.60709,682.61845,533.65706,235.51537,291.35682,188.51839,209.15801,221.94864,-37.83828,-294.37571,-140.25589,64.05063,-44.44184,-21.62568,-75.98408,25.05807,-5.03873,-4.47462,12.53361,23.80817,-1.51441,235.21164,-216.41705,125.05909,9.64381,154.75909,-60.88787,0.28871,-11.73906,-27.71911,-424.93546,4.58793,-125.01206,46.05362,-31.05648,56.72854,-23.19172,59.71099,31.58375,119.29196,329.86347,108.60721,-67.99997,-64.26685,-0.82881,12.8836,-40.77786,-207.76784,-26.30756,15.47936,50.91292,56.36126,8.16474,19.19578,114.37821,134.4353,-83.26926,-39.9976,38.73978,1.43367,-54.50951,24.898,-104.80763,-236.05339,12.94167,-11.57572,-20.25359,16.39435,16.69008,64.32461,4.6739,0.03234,118.07769,-16.89284
